,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52,1.53,1.54,1.55,1.56,1.57,1.58,1.59,1.6,1.61,1.62,1.63,1.64,1.65,1.66,1.67,1.68,1.69,1.7,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,1.82,1.83,1.84,1.85,1.86,1.87,1.88,1.89,1.9,1.91,1.92,1.93,1.94,1.95,1.96,1.97,1.98,1.99,2,2.01,2.02,2.03,2.04,2.05,2.06,2.07,2.08,2.09,2.1,2.11,2.12,2.13,2.14,2.15,2.16,2.17,2.18,2.19,2.2,2.21,2.22,2.23,2.24,2.25,2.26,2.27,2.28,2.29,2.3,2.31,2.32,2.33,2.34,2.35,2.36,2.37,2.38,2.39,2.4,2.41,2.42,2.43,2.44,2.45,2.46,2.47,2.48,2.49,2.5,2.51,2.52,2.53,2.54,2.55,2.56,2.57,2.58,2.59,2.6,2.61,2.62,2.63,2.64,2.65,2.66,2.67,2.68,2.69,2.7,2.71,2.72,2.73,2.74,2.75,2.76,2.77,2.78,2.79,2.8,2.81,2.82,2.83,2.84,2.85,2.86,2.87,2.88,2.89,2.9,2.91,2.92,2.93,2.94,2.95,2.96,2.97,2.98,2.99,3
100.144,0.26875,0.28623,0.295591,0.29825,0.295702,0.289385,0.280454,0.26993,0.258477,0.246717,0.234946,0.223512,0.212496,0.202084,0.192242,0.183066,0.174479,0.166529,0.159123,0.15228,0.14592,0.140043,0.134579,0.12952,0.124813,0.120445,0.116356,0.112578,0.109019,0.105721,0.102603,0.099706,0.0969581,0.0943969,0.0919603,0.0896814,0.087508,0.0854695,0.0835198,0.0816856,0.0799274,0.078269,0.0766754,0.0751684,0.0737172,0.0723417,0.0710143,0.0697534,0.0685342,0.0673739,0.0662497,0.0651777,0.0641373,0.0631436,0.0621777,0.0612533,0.0603535,0.0594913,0.0586507,0.0578439,0.0570564,0.0562997,0.0555599,0.0548482,0.0541518,0.053481,0.0528239,0.0521901,0.0515687,0.0509689,0.0503802,0.0498113,0.0492524,0.048712,0.0481806,0.0476663,0.0471602,0.04667,0.0461873,0.0457193,0.0452576,0.044811,0.0443694,0.0439419,0.0435189,0.0431094,0.0427039,0.042311,0.0419217,0.0415444,0.0411703,0.0408076,0.0404477,0.0400987,0.0397523,0.0394161,0.0390822,0.0387581,0.0384361,0.0381234,0.0378127,0.0375107,0.0372105,0.0369187,0.0366285,0.0363464,0.0360656,0.0357926,0.0355208,0.0352565,0.0349932,0.034737,0.0344819,0.0342336,0.0339862,0.0337452,0.0335051,0.0332713,0.0330383,0.0328112,0.0325848,0.0323642,0.0321442,0.0319298,0.0317159,0.0315074,0.0312993,0.0310963,0.0308939,0.0306964,0.0304993,0.0303069,0.030115,0.0299276,0.0297405,0.029558,0.0293756,0.0291977,0.0290198,0.0288463,0.0286728,0.0285035,0.0283343,0.028169,0.0280038,0.0278425,0.0276812,0.0275236,0.0273661,0.0272122,0.0270584,0.0269079,0.0267575,0.0266106,0.0264635,0.0263197,0.026176,0.0260354,0.0258948,0.0257573,0.0256197,0.0254852,0.0253505,0.0252188,0.025087,0.0249581,0.024829,0.0247028,0.0245764,0.0244527,0.0243289,0.0242078,0.0240865,0.0239678,0.0238489,0.0237325,0.023616,0.0235019,0.0233876,0.0232758,0.0231638,0.0230541,0.0229442,0.0228366,0.0227288,0.0226232,0.0225174,0.0224138,0.02231,0.0222083,0.0221065,0.0220066,0.0219066,0.0218086,0.0217103,0.0216141,0.0215176,0.0214231,0.0213283,0.0212354,0.0211423,0.0210511,0.0209596,0.0208699,0.0207801,0.0206919,0.0206036,0.0205169,0.0204301,0.0203449,0.0202595,0.0201757,0.0200918,0.0200094,0.0199269,0.0198458,0.0197646,0.0196849,0.019605,0.0195266,0.0194475,0.0193708,0.019293,0.0192175,0.0191409,0.0190666,0.0189913,0.0189181,0.0188439,0.0187719,0.0186988,0.018628,0.018556,0.0184862,0.0184154,0.0183466,0.0182769,0.0182092,0.0181404,0.0180737,0.018006,0.0179403,0.0178736,0.0178088,0.0177431,0.0176793,0.0176145,0.0175516,0.0174878,0.0174258,0.0173628,0.0173018,0.0172397,0.0171795,0.0171183,0.0170589,0.0169986,0.0169401,0.0168806,0.0168229,0.0167642,0.0167073,0.0166494,0.0165933,0.0165362,0.0164808,0.0164245,0.0163698,0.0163143,0.0162604,0.0162056
100.145,0.26875,0.28623,0.295591,0.29825,0.295702,0.289385,0.280454,0.26993,0.258477,0.246716,0.234946,0.223512,0.212496,0.202084,0.192242,0.183066,0.174479,0.166529,0.159123,0.15228,0.14592,0.140042,0.134579,0.12952,0.124813,0.120445,0.116356,0.112578,0.109018,0.105721,0.102603,0.0997057,0.0969579,0.0943967,0.09196,0.0896812,0.0875078,0.0854693,0.0835195,0.0816854,0.0799272,0.0782687,0.0766751,0.0751681,0.0737169,0.0723415,0.0710141,0.0697532,0.068534,0.0673736,0.0662495,0.0651774,0.0641371,0.0631434,0.0621774,0.0612531,0.0603533,0.059491,0.0586504,0.0578436,0.0570561,0.0562994,0.0555597,0.054848,0.0541515,0.0534808,0.0528236,0.0521899,0.0515685,0.0509687,0.0503799,0.049811,0.0492521,0.0487117,0.0481803,0.047666,0.0471599,0.0466697,0.046187,0.0457191,0.0452573,0.0448108,0.0443691,0.0439417,0.0435187,0.0431092,0.0427036,0.0423107,0.0419214,0.0415441,0.0411701,0.0408073,0.0404475,0.0400984,0.039752,0.0394158,0.039082,0.0387579,0.0384359,0.0381232,0.0378124,0.0375105,0.0372102,0.0369185,0.0366282,0.0363461,0.0360654,0.0357923,0.0355205,0.0352562,0.0349929,0.0347368,0.0344816,0.0342333,0.0339859,0.033745,0.0335049,0.0332711,0.033038,0.032811,0.0325846,0.032364,0.032144,0.0319295,0.0317156,0.0315071,0.031299,0.0310961,0.0308936,0.0306961,0.030499,0.0303067,0.0301147,0.0299274,0.0297402,0.0295577,0.0293754,0.0291974,0.0290196,0.028846,0.0286726,0.0285033,0.028334,0.0281688,0.0280036,0.0278422,0.027681,0.0275234,0.0273659,0.027212,0.0270581,0.0269077,0.0267573,0.0266103,0.0264632,0.0263195,0.0261757,0.0260352,0.0258945,0.025757,0.0256194,0.0254849,0.0253503,0.0252185,0.0250867,0.0249578,0.0248288,0.0247025,0.0245761,0.0244525,0.0243286,0.0242075,0.0240862,0.0239675,0.0238486,0.0237323,0.0236157,0.0235016,0.0233874,0.0232755,0.0231635,0.0230538,0.0229439,0.0228363,0.0227285,0.0226229,0.0225172,0.0224136,0.0223098,0.0222081,0.0221062,0.0220063,0.0219063,0.0218083,0.0217101,0.0216138,0.0215174,0.0214228,0.0213281,0.0212352,0.0211421,0.0210508,0.0209594,0.0208697,0.0207798,0.0206917,0.0206033,0.0205167,0.0204298,0.0203446,0.0202593,0.0201755,0.0200916,0.0200092,0.0199266,0.0198456,0.0197643,0.0196846,0.0196048,0.0195263,0.0194473,0.0193705,0.0192928,0.0192173,0.0191407,0.0190664,0.018991,0.0189179,0.0188437,0.0187717,0.0186986,0.0186277,0.0185558,0.018486,0.0184151,0.0183464,0.0182766,0.0182089,0.0181402,0.0180734,0.0180057,0.01794,0.0178733,0.0178086,0.0177428,0.017679,0.0176142,0.0175513,0.0174875,0.0174255,0.0173626,0.0173015,0.0172395,0.0171792,0.017118,0.0170587,0.0169983,0.0169398,0.0168803,0.0168226,0.0167639,0.016707,0.0166491,0.016593,0.0165359,0.0164806,0.0164242,0.0163696,0.016314,0.0162602,0.0162053
100.146,0.26875,0.28623,0.295591,0.29825,0.295702,0.289385,0.280454,0.26993,0.258477,0.246716,0.234946,0.223512,0.212496,0.202083,0.192242,0.183065,0.174479,0.166529,0.159123,0.152279,0.14592,0.140042,0.134579,0.12952,0.124813,0.120445,0.116356,0.112578,0.109018,0.105721,0.102603,0.0997054,0.0969575,0.0943963,0.0919596,0.0896808,0.0875074,0.0854689,0.0835192,0.081685,0.0799268,0.0782684,0.0766747,0.0751678,0.0737166,0.0723411,0.0710137,0.0697528,0.0685336,0.0673732,0.0662491,0.065177,0.0641367,0.063143,0.062177,0.0612526,0.0603529,0.0594906,0.05865,0.0578432,0.0570557,0.056299,0.0555593,0.0548476,0.0541512,0.0534804,0.0528232,0.0521895,0.0515681,0.0509683,0.0503795,0.0498106,0.0492517,0.0487113,0.0481799,0.0476656,0.0471595,0.0466693,0.0461866,0.0457186,0.0452569,0.0448103,0.0443687,0.0439413,0.0435183,0.0431088,0.0427032,0.0423103,0.041921,0.0415438,0.0411696,0.0408069,0.0404471,0.040098,0.0397516,0.0394154,0.0390815,0.0387575,0.0384355,0.0381227,0.037812,0.0375101,0.0372098,0.0369181,0.0366278,0.0363457,0.0360649,0.0357919,0.0355201,0.0352558,0.0349925,0.0347364,0.0344812,0.0342329,0.0339855,0.0337445,0.0335045,0.0332707,0.0330376,0.0328105,0.0325841,0.0323636,0.0321435,0.0319291,0.0317152,0.0315067,0.0312986,0.0310957,0.0308932,0.0306957,0.0304986,0.0303062,0.0301143,0.029927,0.0297398,0.0295573,0.0293749,0.029197,0.0290192,0.0288456,0.0286721,0.0285028,0.0283336,0.0281683,0.0280032,0.0278418,0.0276805,0.027523,0.0273655,0.0272115,0.0270577,0.0269072,0.0267568,0.0266098,0.0264628,0.0263191,0.0261753,0.0260347,0.0258941,0.0257566,0.025619,0.0254845,0.0253498,0.0252181,0.0250863,0.0249574,0.0248283,0.0247021,0.0245757,0.024452,0.0243282,0.0242071,0.0240858,0.0239671,0.0238482,0.0237318,0.0236153,0.0235012,0.0233869,0.0232751,0.0231631,0.0230534,0.0229435,0.0228359,0.022728,0.0226225,0.0225167,0.0224131,0.0223093,0.0222076,0.0221057,0.0220059,0.0219059,0.0218079,0.0217096,0.0216134,0.0215169,0.0214224,0.0213276,0.0212347,0.0211416,0.0210504,0.020959,0.0208692,0.0207794,0.0206912,0.0206029,0.0205163,0.0204294,0.0203442,0.0202588,0.020175,0.0200911,0.0200087,0.0199262,0.0198451,0.0197639,0.0196842,0.0196044,0.0195259,0.0194468,0.0193701,0.0192923,0.0192168,0.0191402,0.0190659,0.0189905,0.0189174,0.0188432,0.0187712,0.0186981,0.0186273,0.0185553,0.0184855,0.0184147,0.0183459,0.0182762,0.0182085,0.0181397,0.018073,0.0180053,0.0179396,0.0178729,0.0178081,0.0177424,0.0176786,0.0176137,0.0175509,0.017487,0.0174251,0.0173621,0.0173011,0.017239,0.0171788,0.0171176,0.0170582,0.0169979,0.0169394,0.0168799,0.0168222,0.0167635,0.0167066,0.0166487,0.0165926,0.0165355,0.0164801,0.0164238,0.0163691,0.0163136,0.0162597,0.0162049
100.148,0.268749,0.28623,0.295591,0.29825,0.295702,0.289385,0.280454,0.26993,0.258476,0.246716,0.234946,0.223511,0.212496,0.202083,0.192241,0.183065,0.174478,0.166528,0.159123,0.152279,0.145919,0.140042,0.134578,0.129519,0.124812,0.120444,0.116355,0.112577,0.109017,0.10572,0.102602,0.0997048,0.096957,0.0943958,0.0919591,0.0896803,0.0875068,0.0854683,0.0835186,0.0816844,0.0799262,0.0782678,0.0766742,0.0751672,0.073716,0.0723405,0.0710131,0.0697522,0.068533,0.0673726,0.0662485,0.0651764,0.0641361,0.0631424,0.0621764,0.061252,0.0603522,0.05949,0.0586494,0.0578426,0.0570551,0.0562983,0.0555587,0.054847,0.0541505,0.0534797,0.0528226,0.0521888,0.0515674,0.0509676,0.0503788,0.0498099,0.0492511,0.0487107,0.0481793,0.0476649,0.0471588,0.0466686,0.0461859,0.045718,0.0452562,0.0448097,0.044368,0.0439406,0.0435176,0.0431081,0.0427025,0.0423097,0.0419203,0.0415431,0.041169,0.0408062,0.0404464,0.0400974,0.0397509,0.0394147,0.0390809,0.0387568,0.0384348,0.0381221,0.0378113,0.0375094,0.0372091,0.0369174,0.0366271,0.036345,0.0360643,0.0357912,0.0355195,0.0352551,0.0349918,0.0347357,0.0344805,0.0342322,0.0339848,0.0337439,0.0335038,0.03327,0.0330369,0.0328098,0.0325834,0.0323628,0.0321428,0.0319284,0.0317145,0.031506,0.0312979,0.031095,0.0308925,0.030695,0.0304979,0.0303056,0.0301136,0.0299262,0.0297391,0.0295566,0.0293742,0.0291963,0.0290185,0.0288449,0.0286714,0.0285021,0.0283329,0.0281676,0.0280025,0.0278411,0.0276798,0.0275223,0.0273647,0.0272108,0.0270569,0.0269065,0.0267561,0.0266092,0.0264621,0.0263184,0.0261746,0.026034,0.0258934,0.0257559,0.0256183,0.0254837,0.0253491,0.0252174,0.0250856,0.0249567,0.0248276,0.0247014,0.024575,0.0244513,0.0243275,0.0242064,0.024085,0.0239663,0.0238475,0.0237311,0.0236146,0.0235005,0.0233863,0.0232744,0.0231623,0.0230527,0.0229428,0.0228352,0.0227274,0.0226218,0.022516,0.0224124,0.0223086,0.0222069,0.022105,0.0220052,0.0219052,0.0218071,0.0217089,0.0216127,0.0215162,0.0214217,0.0213269,0.021234,0.0211409,0.0210497,0.0209582,0.0208685,0.0207786,0.0206905,0.0206022,0.0205155,0.0204286,0.0203435,0.0202581,0.0201743,0.0200904,0.020008,0.0199254,0.0198444,0.0197632,0.0196834,0.0196036,0.0195251,0.0194461,0.0193693,0.0192916,0.0192161,0.0191395,0.0190652,0.0189898,0.0189167,0.0188425,0.0187705,0.0186974,0.0186265,0.0185546,0.0184848,0.0184139,0.0183452,0.0182754,0.0182077,0.018139,0.0180723,0.0180046,0.0179389,0.0178721,0.0178074,0.0177416,0.0176778,0.017613,0.0175502,0.0174863,0.0174244,0.0173614,0.0173004,0.0172383,0.017178,0.0171169,0.0170575,0.0169972,0.0169387,0.0168791,0.0168214,0.0167628,0.0167059,0.016648,0.0165918,0.0165347,0.0164794,0.016423,0.0163684,0.0163129,0.016259,0.0162041
100.152,0.268749,0.28623,0.295591,0.29825,0.295702,0.289385,0.280454,0.26993,0.258476,0.246716,0.234945,0.223511,0.212495,0.202083,0.192241,0.183065,0.174478,0.166528,0.159122,0.152279,0.145919,0.140041,0.134578,0.129519,0.124812,0.120444,0.116355,0.112577,0.109017,0.10572,0.102602,0.0997041,0.0969563,0.094395,0.0919583,0.0896795,0.087506,0.0854675,0.0835178,0.0816836,0.0799254,0.0782669,0.0766733,0.0751663,0.0737151,0.0723396,0.0710122,0.0697513,0.0685321,0.0673717,0.0662476,0.0651755,0.0641352,0.0631415,0.0621755,0.0612511,0.0603513,0.0594891,0.0586485,0.0578417,0.0570542,0.0562974,0.0555577,0.054846,0.0541496,0.0534788,0.0528216,0.0521879,0.0515665,0.0509667,0.0503779,0.049809,0.0492501,0.0487097,0.0481783,0.047664,0.0471579,0.0466677,0.046185,0.045717,0.0452553,0.0448087,0.044367,0.0439396,0.0435166,0.0431071,0.0427016,0.0423087,0.0419193,0.0415421,0.041168,0.0408052,0.0404454,0.0400964,0.0397499,0.0394137,0.0390799,0.0387558,0.0384338,0.038121,0.0378103,0.0375083,0.0372082,0.0369163,0.0366261,0.036344,0.0360633,0.0357902,0.0355184,0.0352541,0.0349908,0.0347346,0.0344795,0.0342312,0.0339838,0.0337429,0.0335028,0.033269,0.0330359,0.0328088,0.0325824,0.0323618,0.0321418,0.0319274,0.0317134,0.0315049,0.0312968,0.0310939,0.0308915,0.030694,0.0304968,0.0303045,0.0301125,0.0299252,0.0297381,0.0295556,0.0293732,0.0291952,0.0290174,0.0288439,0.0286704,0.0285011,0.0283318,0.0281666,0.0280014,0.0278401,0.0276788,0.0275212,0.0273637,0.0272098,0.0270559,0.0269055,0.0267551,0.0266081,0.0264611,0.0263173,0.0261735,0.026033,0.0258924,0.0257548,0.0256172,0.0254827,0.025348,0.0252163,0.0250845,0.0249556,0.0248265,0.0247003,0.0245739,0.0244502,0.0243264,0.0242053,0.024084,0.0239653,0.0238464,0.02373,0.0236135,0.0234994,0.0233852,0.0232733,0.0231613,0.0230516,0.0229417,0.0228341,0.0227263,0.0226207,0.022515,0.0224113,0.0223075,0.0222058,0.022104,0.0220041,0.0219041,0.0218061,0.0217078,0.0216116,0.0215151,0.0214206,0.0213258,0.0212329,0.0211399,0.0210486,0.0209571,0.0208674,0.0207776,0.0206894,0.0206011,0.0205144,0.0204276,0.0203424,0.020257,0.0201733,0.0200893,0.0200069,0.0199243,0.0198433,0.0197621,0.0196824,0.0196025,0.0195241,0.019445,0.0193683,0.0192905,0.019215,0.0191384,0.0190641,0.0189888,0.0189156,0.0188414,0.0187694,0.0186963,0.0186254,0.0185535,0.0184837,0.0184129,0.0183441,0.0182743,0.0182066,0.0181379,0.0180712,0.0180035,0.0179378,0.0178711,0.0178063,0.0177405,0.0176768,0.017612,0.0175491,0.0174852,0.0174233,0.0173603,0.0172992,0.0172372,0.017177,0.0171158,0.0170564,0.0169961,0.0169376,0.016878,0.0168203,0.0167617,0.0167048,0.0166469,0.0165907,0.0165336,0.0164783,0.016422,0.0163673,0.0163118,0.0162579,0.0162031
100.159,0.268749,0.286229,0.29559,0.29825,0.295701,0.289385,0.280453,0.269929,0.258476,0.246715,0.234945,0.22351,0.212494,0.202082,0.19224,0.183063,0.174477,0.166526,0.159121,0.152277,0.145917,0.140039,0.134576,0.129517,0.12481,0.120442,0.116353,0.112575,0.109015,0.105718,0.1026,0.0997022,0.0969543,0.0943931,0.0919564,0.0896775,0.087504,0.0854655,0.0835158,0.0816815,0.0799233,0.0782648,0.0766712,0.0751642,0.073713,0.0723375,0.0710101,0.0697492,0.06853,0.0673695,0.0662454,0.0651733,0.064133,0.0631392,0.0621733,0.0612489,0.0603491,0.0594869,0.0586462,0.0578394,0.0570519,0.0562952,0.0555554,0.0548437,0.0541473,0.0534765,0.0528193,0.0521856,0.0515642,0.0509643,0.0503756,0.0498067,0.0492478,0.0487073,0.048176,0.0476616,0.0471555,0.0466653,0.0461826,0.0457147,0.0452529,0.0448063,0.0443646,0.0439372,0.0435142,0.0431047,0.0426992,0.0423063,0.0419169,0.0415397,0.0411656,0.0408028,0.040443,0.040094,0.0397475,0.0394113,0.0390774,0.0387533,0.0384314,0.0381186,0.0378079,0.0375059,0.0372057,0.0369139,0.0366237,0.0363415,0.0360608,0.0357877,0.035516,0.0352516,0.0349884,0.0347322,0.034477,0.0342287,0.0339813,0.0337404,0.0335003,0.0332665,0.0330334,0.0328063,0.0325799,0.0323593,0.0321393,0.0319249,0.0317109,0.0315025,0.0312943,0.0310915,0.0308889,0.0306915,0.0304943,0.030302,0.03011,0.0299227,0.0297356,0.029553,0.0293707,0.0291927,0.0290149,0.0288414,0.0286679,0.0284986,0.0283293,0.0281641,0.0279989,0.0278376,0.0276763,0.0275187,0.0273612,0.0272073,0.0270534,0.026903,0.0267525,0.0266056,0.0264585,0.0263148,0.026171,0.0260305,0.0258898,0.0257523,0.0256147,0.0254801,0.0253455,0.0252138,0.025082,0.0249531,0.024824,0.0246977,0.0245713,0.0244477,0.0243239,0.0242027,0.0240815,0.0239627,0.0238438,0.0237275,0.0236109,0.0234969,0.0233827,0.0232708,0.0231587,0.0230491,0.0229392,0.0228315,0.0227237,0.0226182,0.0225124,0.0224088,0.022305,0.0222033,0.0221014,0.0220015,0.0219015,0.0218035,0.0217053,0.021609,0.0215126,0.021418,0.0213233,0.0212304,0.0211373,0.021046,0.0209546,0.0208649,0.020775,0.0206869,0.0205985,0.0205119,0.020425,0.0203398,0.0202544,0.0201707,0.0200867,0.0200043,0.0199217,0.0198407,0.0197595,0.0196798,0.0195999,0.0195215,0.0194424,0.0193657,0.0192879,0.0192124,0.0191359,0.0190615,0.0189862,0.018913,0.0188388,0.0187668,0.0186938,0.0186229,0.0185509,0.0184811,0.0184103,0.0183415,0.0182717,0.018204,0.0181353,0.0180686,0.0180009,0.0179351,0.0178684,0.0178037,0.0177379,0.0176741,0.0176093,0.0175465,0.0174826,0.0174207,0.0173577,0.0172966,0.0172345,0.0171744,0.0171132,0.0170538,0.0169935,0.0169349,0.0168754,0.0168177,0.016759,0.0167021,0.0166443,0.0165881,0.016531,0.0164757,0.0164193,0.0163648,0.0163091,0.0162553,0.0162004
100.173,0.268748,0.286229,0.29559,0.29825,0.295701,0.289385,0.280453,0.269929,0.258475,0.246714,0.234943,0.223509,0.212493,0.20208,0.192238,0.183061,0.174474,0.166524,0.159118,0.152275,0.145915,0.140037,0.134573,0.129514,0.124807,0.120439,0.11635,0.112572,0.109012,0.105714,0.102596,0.0996989,0.0969509,0.0943896,0.0919529,0.089674,0.0875005,0.0854619,0.0835122,0.0816779,0.0799196,0.0782612,0.0766675,0.0751605,0.0737092,0.0723337,0.0710062,0.0697453,0.0685261,0.0673657,0.0662415,0.0651694,0.064129,0.0631353,0.0621693,0.0612449,0.0603451,0.0594828,0.0586422,0.0578354,0.0570479,0.0562911,0.0555514,0.0548396,0.0541432,0.0534724,0.0528152,0.0521815,0.05156,0.0509602,0.0503714,0.0498025,0.0492436,0.0487032,0.0481718,0.0476574,0.0471513,0.0466611,0.0461784,0.0457104,0.0452487,0.0448021,0.0443604,0.0439329,0.04351,0.0431005,0.0426949,0.042302,0.0419127,0.0415354,0.0411613,0.0407985,0.0404387,0.0400896,0.0397432,0.0394069,0.0390731,0.038749,0.038427,0.0381143,0.0378035,0.0375016,0.0372013,0.0369095,0.0366193,0.0363372,0.0360564,0.0357833,0.0355115,0.0352472,0.0349839,0.0347278,0.0344726,0.0342243,0.0339768,0.0337359,0.0334959,0.033262,0.033029,0.0328019,0.0325755,0.0323549,0.0321349,0.0319204,0.0317065,0.031498,0.0312899,0.031087,0.0308845,0.030687,0.0304899,0.0302976,0.0301055,0.0299182,0.0297311,0.0295485,0.0293662,0.0291882,0.0290104,0.0288368,0.0286634,0.028494,0.0283248,0.0281595,0.0279943,0.027833,0.0276717,0.0275142,0.0273567,0.0272027,0.0270488,0.0268984,0.026748,0.026601,0.026454,0.0263102,0.0261664,0.0260259,0.0258852,0.0257477,0.0256101,0.0254756,0.0253409,0.0252092,0.0250774,0.0249485,0.0248194,0.0246932,0.0245668,0.0244431,0.0243193,0.0241982,0.0240768,0.0239581,0.0238393,0.0237229,0.0236064,0.0234923,0.023378,0.0232661,0.0231541,0.0230444,0.0229345,0.0228269,0.0227191,0.0226136,0.0225078,0.0224041,0.0223003,0.0221987,0.0220968,0.0219969,0.0218969,0.0217989,0.0217006,0.0216044,0.0215079,0.0214134,0.0213186,0.0212257,0.0211326,0.0210414,0.0209499,0.0208602,0.0207703,0.0206822,0.0205939,0.0205072,0.0204204,0.0203352,0.0202498,0.020166,0.0200821,0.0199997,0.0199171,0.0198361,0.0197549,0.0196751,0.0195953,0.0195168,0.0194378,0.019361,0.0192832,0.0192077,0.0191311,0.0190568,0.0189815,0.0189083,0.0188341,0.0187621,0.0186891,0.0186182,0.0185462,0.0184764,0.0184056,0.0183368,0.0182671,0.0181993,0.0181306,0.0180639,0.0179962,0.0179305,0.0178637,0.017799,0.0177332,0.0176695,0.0176046,0.0175418,0.0174779,0.017416,0.017353,0.0172919,0.0172299,0.0171697,0.0171084,0.0170491,0.0169888,0.0169303,0.0168707,0.016813,0.0167544,0.0166974,0.0166395,0.0165834,0.0165263,0.016471,0.0164146,0.01636,0.0163044,0.0162506,0.0161957
100.197,0.268748,0.286229,0.29559,0.29825,0.295701,0.289385,0.280453,0.269928,0.258474,0.246713,0.234942,0.223507,0.212491,0.202078,0.192235,0.183058,0.174471,0.16652,0.159114,0.15227,0.14591,0.140032,0.134569,0.129509,0.124802,0.120434,0.116344,0.112566,0.109006,0.105709,0.102591,0.0996931,0.0969451,0.0943837,0.0919469,0.0896679,0.0874944,0.0854557,0.0835059,0.0816716,0.0799133,0.0782548,0.076661,0.075154,0.0737027,0.0723271,0.0709997,0.0697387,0.0685194,0.0673589,0.0662347,0.0651626,0.0641222,0.0631284,0.0621624,0.061238,0.0603382,0.0594759,0.0586352,0.0578284,0.0570408,0.056284,0.0555443,0.0548325,0.0541361,0.0534653,0.0528081,0.0521743,0.0515528,0.050953,0.0503642,0.0497952,0.0492363,0.0486959,0.0481645,0.0476501,0.047144,0.0466538,0.046171,0.0457031,0.0452413,0.0447947,0.044353,0.0439256,0.0435026,0.0430931,0.0426874,0.0422945,0.0419052,0.0415279,0.0411538,0.040791,0.0404311,0.0400821,0.0397357,0.0393994,0.0390655,0.0387414,0.0384194,0.0381067,0.0377959,0.0374939,0.0371937,0.0369019,0.0366117,0.0363295,0.0360488,0.0357757,0.0355039,0.0352395,0.0349763,0.0347201,0.0344649,0.0342166,0.0339692,0.0337282,0.0334882,0.0332543,0.0330212,0.0327941,0.0325678,0.0323472,0.0321271,0.0319126,0.0316987,0.0314902,0.0312821,0.0310792,0.0308767,0.0306792,0.0304821,0.0302898,0.0300977,0.0299104,0.0297233,0.0295407,0.0293583,0.0291804,0.0290025,0.028829,0.0286555,0.0284862,0.0283169,0.0281516,0.0279864,0.0278251,0.0276638,0.0275063,0.0273487,0.0271948,0.0270409,0.0268905,0.0267401,0.0265931,0.026446,0.0263023,0.0261585,0.0260179,0.0258773,0.0257398,0.0256022,0.0254677,0.0253329,0.0252013,0.0250694,0.0249405,0.0248115,0.0246852,0.0245588,0.0244352,0.0243113,0.0241901,0.0240689,0.0239501,0.0238312,0.0237149,0.0235983,0.0234843,0.02337,0.0232581,0.0231461,0.0230364,0.0229265,0.0228189,0.0227111,0.0226055,0.0224997,0.0223961,0.0222923,0.0221906,0.0220887,0.0219889,0.0218888,0.0217908,0.0216926,0.0215963,0.0214998,0.0214053,0.0213106,0.0212176,0.0211246,0.0210333,0.0209418,0.0208521,0.0207622,0.0206741,0.0205857,0.0204991,0.0204123,0.0203271,0.0202417,0.0201579,0.0200739,0.0199915,0.019909,0.0198279,0.0197467,0.019667,0.0195871,0.0195087,0.0194296,0.0193529,0.0192751,0.0191996,0.019123,0.0190487,0.0189733,0.0189001,0.018826,0.018754,0.0186809,0.01861,0.0185381,0.0184682,0.0183974,0.0183286,0.0182589,0.0181912,0.0181224,0.0180557,0.017988,0.0179223,0.0178555,0.0177908,0.017725,0.0176613,0.0175965,0.0175336,0.0174697,0.0174077,0.0173448,0.0172837,0.0172217,0.0171615,0.0171003,0.0170409,0.0169805,0.016922,0.0168625,0.0168048,0.0167461,0.0166892,0.0166313,0.0165752,0.0165181,0.0164627,0.0164064,0.0163518,0.0162962,0.0162423,0.0161875
